,assetTypeNumber,assetNumber,reportingPeriodBeginningDate,reportingPeriodEndingDate,originatorName,originationDate,originalLoanAmount,originalLoanTerm,loanMaturityDate,originalInterestRatePercentage,interestCalculationTypeCode,originalInterestRateTypeCode,originalInterestOnlyTermNumber,originalFirstPaymentDate,underwritingIndicator,gracePeriodNumber,paymentTypeCode,subvented,vehicleManufacturerName,vehicleModelName,vehicleNewUsedCode,vehicleModelYear,vehicleTypeCode,vehicleValueAmount,vehicleValueSourceCode,obligorCreditScoreType,obligorCreditScore,obligorIncomeVerificationLevelCode,obligorEmploymentVerificationCode,coObligorIndicator,paymentToIncomePercentage,obligorGeographicLocation,assetAddedIndicator,remainingTermToMaturityNumber,reportingPeriodModificationIndicator,servicingAdvanceMethodCode,reportingPeriodBeginningLoanBalanceAmount,nextReportingPeriodPaymentAmountDue,reportingPeriodInterestRatePercentage,nextInterestRatePercentage,servicingFeePercentage,servicingFlatFeeAmount,otherServicerFeeRetainedByServicer,otherAssessedUncollectedServicerFeeAmount,scheduledInterestAmount,scheduledPrincipalAmount,otherPrincipalAdjustmentAmount,reportingPeriodActualEndBalanceAmount,reportingPeriodScheduledPaymentAmount,totalActualAmountPaid,actualInterestCollectedAmount,actualPrincipalCollectedAmount,actualOtherCollectedAmount,servicerAdvancedAmount,interestPaidThroughDate,zeroBalanceEffectiveDate,zeroBalanceCode,currentDelinquencyStatus,primaryLoanServicerName,mostRecentServicingTransferReceivedDate,assetSubjectDemandIndicator,assetSubjectDemandStatusCode,repurchaseAmount,DemandResolutionDate,repurchaserName,repurchaseReplacementReasonCode,chargedoffPrincipalAmount,recoveredAmount,modificationTypeCode,paymentExtendedNumber,repossessedIndicator,repossessedProceedsAmount,LTV,loanDiff,StateUnemployment
10041,DRIVE0201700003,"=""4640422""",12/01/2017,12-31-2017,SC,12/2012,14873.53,72,01/2019,0.1678,1,1,-,02/2013,True,2,2,1,JEEP,Patriot-4 Cyl.,1,2013,3,18637.0,98,Bureau,-,2,2,1,0.05522,FL,-,14,False,1,4247.98,0.0,0.1678,0.1678,0.04,-,-,0.0,56.2777,272.7823,0.0,0.0,329.06,4329.57,81.59,4247.98,0.0,-,12-15-2017,12/2017,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,79.80646026721038,10625.550000000001,3.9
10044,DRIVE0201700003,"=""4643036""",12/01/2017,12-31-2017,SC,01/2013,11729.0,60,03/2018,0.1389,1,1,-,02/2013,True,1,2,0,CHRYSLER,TOWN AND COUNTRY,2,2010,1,12775.0,98,Bureau,634,2,2,0,0.16593333,AR,-,4,False,1,100.04,0.0,0.1389,0.1389,0.04,-,-,0.0,4.6798,267.5602,0.0,0.0,272.24,100.38,0.34,100.04,0.0,-,11-27-2017,12/2017,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,91.81213307240704,11628.96,3.7
10108,DRIVE0201700003,"=""4584998""",12/01/2017,12-31-2017,SC,12/2012,10881.79,60,01/2018,0.1727,1,1,-,01/2013,True,1,2,0,NISSAN,Quest-V6,2,2008,1,13125.0,98,Bureau,595,2,3,0,0.15216667,FL,-,2,True,1,519.67,0.0,0.1727,0.1727,0.04,-,-,0.0,0.0,0.0,0.0,0.0,0.0,570.49,11.76,519.67,39.06,-,12-09-2017,12/2017,1,0,SC,-,False,-,-,-,-,-,-,-,3,0,False,-,82.9088761904762,10362.12,3.9
10240,DRIVE0201700003,"=""5381015""",12/01/2017,12-31-2017,SC,12/2012,13980.0,72,06/2019,0.21,1,1,-,02/2013,True,2,2,0,MITSUBISHI,Galant-4 Cyl.,2,2011,1,10625.0,98,Bureau,506,3,3,0,0.15065855,MS,-,19,False,1,9152.9,2841.7,0.21,0.0,0.04,-,-,88.35,71.7845,271.2255,0.0,0.0,343.01,0.0,0.0,0.0,0.0,-,08-08-2017,12/2017,4,120,SC,-,False,-,-,-,-,-,9152.90,0.00,-,0,False,-,131.57647058823528,4827.1,4.8
10279,DRIVE0201700003,"=""4447932""",12/01/2017,12-31-2017,SC,12/2012,20582.45,72,04/2021,0.1823,1,1,-,01/2013,True,1,2,0,TOYOTA,Camry-4 Cyl.,2,2011,1,18998.0,98,Bureau,585,3,2,0,0.11748014,FL,-,41,False,1,14149.79,1041.44,0.12,0.12,0.04,-,-,1291.93,81.0832,391.0368,14149.79,0.0,472.12,0.0,0.0,0.0,0.0,-,11-22-2017,12/2017,3,8,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,108.34008843036109,6432.66,3.9
10362,DRIVE0201700003,"=""5380172""",12/01/2017,12-31-2017,SC,01/2013,14908.33,72,04/2019,0.2499,1,1,-,02/2013,True,1,2,0,Chevrolet,Cobalt,2,2007,1,12599.0,98,Bureau,-,3,3,0,0.17976134,AZ,-,17,True,1,5559.98,1895.55,0.2499,0.0,0.04,-,-,825.56,97.5057,303.9943,0.0,0.0,401.5,0.0,0.0,0.0,0.0,-,08-15-2017,12/2017,4,39,SC,-,False,-,-,-,-,-,5559.98,1515.00,4,2,True,1515.00,118.3294705929042,9348.35,4.7
10403,DRIVE0201700003,"=""5386502""",12/01/2017,12-31-2017,SC,12/2012,14612.4,60,02/2018,0.1239,1,1,-,01/2013,True,1,2,0,MAZDA,CX-7-4 Cyl Turbo,2,2007,3,10100.0,98,Bureau,583,2,2,0,0.131172,PA,-,3,True,1,636.18,0.0,0.1239,0.1239,0.04,-,-,0.0,0.0,0.0,0.0,0.0,0.0,650.18,7.51,636.18,6.49,-,12-01-2017,12/2017,1,0,SC,-,False,-,-,-,-,-,-,-,3,0,False,-,144.67722772277227,13976.22,4.8
10499,DRIVE0201700003,"=""5392181""",12/01/2017,12-31-2017,SC,01/2013,11331.31,60,03/2018,0.1277,1,1,-,02/2013,True,1,2,0,SATURN,Vue,2,2007,3,11725.0,98,Bureau,606,2,2,0,0.11859091,OH,-,4,True,1,325.56,0.0,0.1277,0.1277,0.04,-,-,0.0,1.0554,255.4346,0.0,0.0,256.49,330.22,4.66,325.56,0.0,-,12-30-2017,12/2017,1,0,SC,-,False,-,-,-,-,-,-,-,3,0,False,-,96.642302771855,11005.75,4.9
10537,DRIVE0201700003,"=""5388853""",12/01/2017,12-31-2017,SC,01/2013,16220.99,60,02/2018,0.2468,1,1,-,02/2013,True,1,2,0,LINCOLN,Mark LT-V8,2,2006,2,16725.0,98,Bureau,-,3,3,0,0.08304004,TX,-,3,False,1,18.96,0.0,0.2468,0.2468,0.04,-,-,0.0,18.8747,454.1953,0.0,0.0,473.07,19.44,0.48,18.96,0.0,-,11-20-2017,12/2017,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,96.98648729446936,16202.03,4.0
10544,DRIVE0201700003,"=""5381348""",12/01/2017,12-31-2017,SC,11/2012,11609.51,60,12/2017,0.2599,1,1,-,12/2012,True,1,2,0,JEEP,Liberty,2,2006,3,9675.0,98,Bureau,436,3,3,0,0.07387591,GA,-,1,False,1,1261.07,0.0,0.2599,0.2599,0.04,-,-,0.0,0.0,0.0,0.0,0.0,0.0,2051.38,38.61,1261.07,751.7,-,11-13-2017,12/2017,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,119.9949354005168,10348.44,4.5
10557,DRIVE0201700003,"=""5384603""",12/01/2017,12-31-2017,SC,01/2013,17914.95,72,06/2019,0.21,1,1,-,02/2013,True,1,2,0,HYUNDAI,Sonata-4 Cyl.,2,2011,1,14150.0,98,Bureau,572,3,3,0,0.15407753,IN,-,19,False,1,11275.94,0.0,0.21,0.21,0.04,-,-,0.0,92.0157,347.5443,0.0,0.0,439.56,11457.59,181.65,11275.94,0.0,-,11-20-2017,12/2017,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,126.60742049469967,6639.01,3.4
10562,DRIVE0201700003,"=""5387350""",12/01/2017,12-31-2017,SC,01/2013,16071.5,60,07/2018,0.235,1,1,-,02/2013,True,1,2,0,Dodge,Charger,2,2008,1,13890.0,98,Bureau,469,3,3,0,0.1350616,CA,-,8,True,1,2051.24,0.0,0.235,0.235,0.04,-,-,0.0,17.4131,440.2769,0.0,0.0,457.69,3238.5,54.14,2051.24,1133.12,-,10-31-2017,12/2017,1,0,SC,-,False,-,-,-,-,-,-,-,3,0,False,-,115.70554355651548,14020.26,4.5
10578,DRIVE0201700003,"=""5384756""",12/01/2017,12-31-2017,SC,01/2013,16939.0,72,01/2019,0.18,1,1,-,02/2013,True,1,2,0,CHEVROLET,IMPALA,2,2011,1,13125.0,98,Bureau,543,3,3,0,0.08222047,ME,-,14,False,1,5305.53,0.0,0.18,0.18,0.04,-,-,0.0,72.6902,313.6498,0.0,0.0,386.34,5450.91,107.28,5305.53,38.1,-,11-11-2017,12/2017,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,129.05904761904762,11633.470000000001,3.1
10585,DRIVE0201700003,"=""5384027""",12/01/2017,12-31-2017,SC,01/2013,24458.49,72,03/2019,0.1717,1,1,-,02/2013,True,1,2,0,DODGE,GRAND CARAVAN,2,2012,1,17475.0,98,Bureau,576,2,2,0,0.16644888,TN,-,16,False,1,0.0,3124.64,0.0,0.0,0.04,-,-,911.44,95.4017,451.0283,0.0,0.0,546.43,0.0,0.0,0.0,0.0,-,08-19-2017,11/2017,4,99,SC,-,False,-,-,-,-,-,0.00,-492.17,-,0,True,-492.17,139.9627467811159,24458.49,3.3
10692,DRIVE0201700003,"=""5385319""",12/01/2017,12-31-2017,SC,01/2013,13584.6,72,01/2019,0.2178,1,1,-,02/2013,True,1,2,0,MAZDA,3,2,2009,1,11400.0,98,Bureau,560,3,3,0,0.1455911,IL,-,14,False,1,4353.89,0.0,0.2178,0.2178,0.04,-,-,0.0,74.4956,265.0644,0.0,0.0,339.56,4524.6,80.53,4353.89,90.18,-,11-03-2017,12/2017,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,119.16315789473684,9230.71,4.9
10988,DRIVE0201700003,"=""5399310""",12/01/2017,12-31-2017,SC,01/2013,13725.17,72,02/2019,0.2499,1,1,-,03/2013,True,2,2,0,DODGE,AVENGER SXT,2,2008,1,9875.0,98,Bureau,615,2,2,0,0.10950147,NY,-,15,False,1,4957.14,0.0,0.2499,0.2499,0.04,-,-,0.0,95.5326,274.0974,0.0,0.0,369.63,5017.6,60.46,4957.14,0.0,-,12-05-2017,12/2017,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,138.98906329113925,8768.029999999999,4.7
11086,DRIVE0201700003,"=""5400991""",12/01/2017,12-31-2017,SC,01/2013,12763.0,72,02/2019,0.1209,1,1,-,03/2013,True,2,2,0,DODGE,JOURNEY,2,2009,3,13500.0,98,Bureau,633,3,3,0,0.0992439,SC,-,15,False,1,3087.3,0.0,0.1209,0.1209,0.04,-,-,0.0,33.8522,216.2678,0.0,0.0,250.12,3060.73,0.0,3087.3,0.0,-,10-27-2017,12/2017,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,94.54074074074073,9675.7,4.2
11101,DRIVE0201700003,"=""4456243""",12/01/2017,12-31-2017,SC,12/2012,32184.93,72,01/2019,0.1525,1,1,-,01/2013,True,1,2,0,CHEVROLET TRUCK,Traverse-V6,2,2011,3,27425.0,98,Bureau,566,2,2,0,0.1300434,GA,-,14,True,1,8033.69,0.0,0.1525,0.1525,0.04,-,-,0.0,100.0494,584.8806,0.0,0.0,684.93,8090.88,57.19,8033.69,0.0,-,12-07-2017,12/2017,1,0,SC,-,False,-,-,-,-,-,-,-,3,0,False,-,117.35617137648131,24151.24,4.5
11114,DRIVE0201700003,"=""5338996""",12/01/2017,12-31-2017,SC,12/2011,16148.0,72,06/2020,0.2061,1,1,-,02/2012,True,2,2,0,CHEVROLET,Impala-V6,2,2008,1,14599.0,98,Bureau,502,3,3,1,0.15351416,TX,-,31,False,1,10182.53,419.65,0.1,0.1,0.04,-,-,764.84,9.8863,382.6337,10182.53,0.0,392.52,0.0,0.0,0.0,0.0,-,12-16-2017,12/2017,3,0,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,110.6103157750531,5965.469999999999,4.0
11162,DRIVE0201700003,"=""5398363""",12/01/2017,12-31-2017,SC,01/2013,12433.9,60,02/2018,0.105,1,1,-,02/2013,True,1,2,0,CHEVROLET TRUCK,Silverado 1500-V8,2,2005,2,10613.0,98,Bureau,660,2,2,0,0.0568617,TX,-,3,False,1,207.29,0.0,0.105,0.105,0.04,-,-,0.0,4.6162,262.6338,0.0,0.0,267.25,207.29,0.0,207.29,0.0,-,11-08-2017,12/2017,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,117.15725996419486,12226.609999999999,4.0
11195,DRIVE0201700003,"=""5827004""",12/01/2017,12-31-2017,SC,05/2013,20381.54,60,10/2018,0.2008,1,1,-,06/2013,True,1,2,0,FORD,F150,2,2009,2,18425.0,98,Bureau,511,2,2,0,0.1352225,TX,-,11,False,1,9138.92,0.0,0.2008,0.2008,0.04,-,-,0.0,51.2616,489.6284,0.0,0.0,540.89,9829.11,296.63,9138.92,393.56,-,10-15-2017,12/2017,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,110.61894165535958,11242.62,4.0
11230,DRIVE0201700003,"=""5829040""",12/01/2017,12-31-2017,SC,05/2013,19013.66,75,06/2020,0.2081,1,1,-,06/2013,True,1,2,0,NISSAN,TITAN,2,2008,2,15825.0,98,Bureau,613,2,2,0,0.11475,TX,-,31,False,1,16344.98,2036.01,0.2081,0.0,0.04,-,-,1353.2,135.1637,319.8963,0.0,0.0,455.06,0.0,0.0,0.0,0.0,-,10-02-2017,12/2017,4,38,SC,-,False,-,-,-,-,-,16344.98,5754.80,-,0,True,5754.80,120.1495102685624,2668.6800000000003,4.0
11263,DRIVE0201700003,"=""6094626""",12/01/2017,12-31-2017,SC,08/2013,25115.94,60,08/2018,0.18,1,1,-,09/2013,True,1,2,0,JEEP,Grand Cherokee-V6,2,2011,3,21725.0,98,Bureau,566,3,2,0,0.15734212,PA,-,9,False,1,4662.47,0.0,0.18,0.18,0.04,-,-,0.0,79.9826,557.7974,0.0,0.0,637.78,4726.85,64.38,4662.47,0.0,-,12-28-2017,12/2017,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,115.60846950517836,20453.469999999998,4.8
11269,DRIVE0201700003,"=""5727685""",12/01/2017,12-31-2017,SC,03/2013,15436.0,60,10/2018,0.21,1,1,-,05/2013,False,2,2,0,TOYOTA,COROLLA,2,2010,1,10425.0,98,Bureau,496,2,2,0,0.10005701,MA,-,11,True,1,4120.51,0.0,0.21,0.21,0.04,-,-,0.0,31.3597,386.2403,0.0,0.0,417.6,4177.4,56.89,4120.51,0.0,-,11-25-2017,12/2017,1,0,SC,-,False,-,-,-,-,-,-,-,3,0,False,-,148.06714628297362,11315.49,3.5
11309,DRIVE0201700003,"=""545352""",12/01/2017,12-31-2017,SC,03/2012,22502.67,72,07/2020,0.223,1,1,-,04/2012,True,1,2,0,LAND ROVER,LR3-V8,2,2007,3,23900.0,98,Bureau,519,3,3,0,0.05104281,FL,-,32,False,1,16502.79,1171.39,0.08,0.08,0.04,-,-,1357.0,35.5819,533.8381,16502.79,0.0,569.42,0.0,0.0,0.0,0.0,-,12-15-2017,12/2017,3,11,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,94.1534309623431,5999.879999999997,3.9
11315,DRIVE0201700003,"=""6094684""",12/01/2017,12-31-2017,SC,07/2013,16260.6,66,01/2019,0.21,1,1,-,08/2013,True,1,2,0,TOYOTA,PRIUS,2,2009,1,13525.0,98,Bureau,525,2,2,0,0.06421077,PA,-,14,False,1,5425.59,0.0,0.21,0.21,0.04,-,-,0.0,90.0096,327.3704,0.0,0.0,417.38,5575.62,150.03,5425.59,0.0,-,12-02-2017,12/2017,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,120.22624768946395,10835.01,4.8
11362,DRIVE0201700003,"=""6193979""",12/01/2017,12-31-2017,SC,09/2013,24421.63,72,09/2019,0.2061,1,1,-,10/2013,True,1,2,0,GMC,SIERRA,2,2009,2,24575.0,98,Bureau,475,3,3,0,0.05676931,NM,-,22,False,1,10248.63,0.0,0.2061,0.2061,0.04,-,-,0.0,181.9819,411.6481,0.0,0.0,593.63,10375.94,127.31,10248.63,0.0,-,11-23-2017,12/2017,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,99.37591047812818,14173.000000000002,6.0
11436,DRIVE0201700003,"=""591363""",12/01/2017,12-31-2017,SC,03/2012,17394.86,72,12/2018,0.2499,1,1,-,04/2012,True,1,2,0,DODGE,Avenger-4 Cyl.,2,2011,1,15849.0,98,Bureau,493,3,3,1,0.08248928,GA,-,13,False,1,0.0,3245.67,0.0,0.0,0.04,-,-,1537.2,32.5789,435.8811,0.0,0.0,468.46,0.0,0.0,0.0,0.0,-,09-18-2017,11/2017,4,96,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,True,0.00,109.75367531074515,17394.86,4.5
11460,DRIVE0201700003,"=""6150127""",12/01/2017,12-31-2017,SC,08/2013,15800.0,72,04/2020,0.25,1,1,-,09/2013,True,1,2,0,NISSAN,VERSA,2,2012,1,12350.0,98,Bureau,473,3,2,0,0.06446443,IN,-,29,False,1,14016.75,4164.84,0.25,0.0,0.04,-,-,997.0,149.584,276.026,0.0,0.0,425.61,0.0,0.0,0.0,0.0,-,08-03-2017,12/2017,4,120,SC,-,False,-,-,-,-,-,14016.75,-385.00,-,0,True,-385.00,127.93522267206478,1783.25,3.4
11526,DRIVE0201700003,"=""6187158""",12/01/2017,12-31-2017,SC,09/2013,12764.04,60,09/2018,0.2046,1,1,-,10/2013,True,1,2,0,CHEVROLET,Impala-V8,2,2006,1,10900.0,98,Bureau,483,2,2,0,0.14274247,IL,-,10,False,1,0.0,2703.11,0.0,0.0,0.04,-,-,256.13,53.1089,288.3311,0.0,0.0,341.44,0.0,0.0,0.0,0.0,-,08-09-2017,11/2017,4,170,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,117.10128440366974,12764.04,4.9
11569,DRIVE0201700003,"=""6274141""",12/01/2017,12-31-2017,SC,10/2013,18885.65,72,12/2019,0.2629,1,1,-,11/2013,False,1,2,0,NISSAN,Murano-V6,2,2007,3,12675.0,98,Bureau,473,3,3,1,0.1500641,DE,-,25,False,1,12186.89,3047.08,0.2629,0.0,0.04,-,-,414.48,202.3915,321.3885,0.0,0.0,523.78,0.0,0.0,0.0,0.0,-,09-23-2017,12/2017,4,65,SC,-,False,-,-,-,-,-,12186.89,937.00,-,0,True,937.00,148.99921104536492,6698.760000000002,4.5
11600,DRIVE0201700003,"=""6267485""",12/01/2017,12-31-2017,SC,10/2013,21657.0,72,03/2022,0.18,1,1,-,11/2013,True,1,2,0,CHEVROLET,CAMARO,2,2011,1,17325.0,98,Bureau,572,2,2,0,0.11577478,TX,-,52,False,1,17771.65,2349.37,0.12,0.12,0.04,-,-,569.43,140.6355,353.3145,17771.65,0.0,493.95,0.0,0.0,0.0,0.0,-,08-17-2017,12/2017,3,30,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,125.00432900432901,3885.3499999999985,4.0
11634,DRIVE0201700003,"=""6276293""",12/01/2017,12-31-2017,SC,09/2013,20276.12,72,06/2020,0.2292,1,1,-,11/2013,True,2,2,0,TOYOTA,CAMRY,2,2012,1,15225.0,98,Bureau,515,2,2,0,0.10834845,GA,-,31,False,1,9606.5,857.93,0.2292,0.2292,0.04,-,-,0.0,180.5124,340.0776,9606.5,0.0,520.59,0.0,0.0,0.0,0.0,-,10-12-2017,12/2017,3,0,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,133.17648604269294,10669.619999999999,4.5
11764,DRIVE0201700003,"=""6172787""",12/01/2017,12-31-2017,SC,07/2013,19432.68,72,05/2020,0.2061,1,1,-,09/2013,True,2,2,0,NISSAN,Titan Crew Cab-V8,2,2009,2,16725.0,98,Bureau,624,3,2,1,0.1374567,AR,-,30,False,1,0.0,3464.75,0.0,0.0,0.04,-,-,535.83,139.3675,332.9925,0.0,0.0,472.36,0.0,0.0,0.0,0.0,-,08-22-2017,11/2017,4,108,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,True,0.00,116.18941704035875,19432.68,3.7
11777,DRIVE0201700003,"=""6203373""",12/01/2017,12-31-2017,SC,09/2013,12187.7,60,09/2019,0.25,1,1,-,10/2013,True,1,2,0,DODGE,AVENGER,2,2009,1,9475.0,98,Bureau,604,2,2,1,0.08673113,IN,-,22,True,1,6783.29,0.0,0.25,0.25,0.04,-,-,0.0,63.6838,294.0462,0.0,0.0,357.73,6941.25,157.96,6783.29,0.0,-,11-17-2017,12/2017,1,0,SC,-,False,-,-,-,-,-,-,-,3,0,False,-,128.63007915567283,5404.410000000001,3.4
11852,DRIVE0201700003,"=""6394666""",12/01/2017,12-31-2017,SC,10/2013,24524.1,72,09/2020,0.18,1,1,-,12/2013,True,2,2,0,NISSAN,Rogue,1,2013,3,20998.0,98,Bureau,604,2,1,1,0.08049714,TX,-,34,False,1,21786.93,6166.23,0.18,0.0,0.04,-,-,1331.86,165.161,394.179,0.0,0.0,559.34,0.0,0.0,0.0,0.0,-,05-10-2017,12/2017,4,120,SC,-,False,-,-,-,-,-,21786.93,4229.50,-,0,True,4229.50,116.79255167158777,2737.1699999999983,4.0
11878,DRIVE0201700003,"=""6408919""",12/01/2017,12-31-2017,SC,11/2013,10893.03,60,03/2021,0.1787,1,1,-,01/2014,True,2,2,0,HYUNDAI,SONA,2,2010,1,9525.0,98,Bureau,597,2,2,0,0.16347059,TX,-,40,False,1,7345.93,499.08,0.12,0.12,0.04,-,-,247.78,46.525,229.315,7345.93,0.0,275.84,0.0,0.0,0.0,0.0,-,12-06-2017,12/2017,3,2,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,114.36251968503939,3547.1000000000004,4.0
11920,DRIVE0201700003,"=""6359509""",12/01/2017,12-31-2017,SC,11/2013,17692.75,72,08/2020,0.21,1,1,-,12/2013,False,1,2,0,TOYOTA,COROLLA,2,2010,1,12400.0,98,Bureau,503,2,2,0,0.11372468,MA,-,33,False,1,15610.43,2867.07,0.21,0.0,0.04,-,-,590.5,145.3817,288.7283,0.0,0.0,434.11,0.0,0.0,0.0,0.0,-,10-06-2017,12/2017,4,99,SC,-,False,-,-,-,-,-,15610.43,3554.50,-,0,True,3554.50,142.6834677419355,2082.3199999999997,3.5
12016,DRIVE0201700003,"=""6320716""",12/01/2017,12-31-2017,SC,10/2013,16234.0,72,07/2020,0.21,1,1,-,12/2013,True,2,2,0,KIA,Rio,1,2013,1,16165.0,98,Bureau,493,2,2,0,0.14477477,NE,-,32,False,1,13555.86,0.0,0.21,0.21,0.04,-,-,0.0,133.3907,264.9293,0.0,0.0,398.32,13880.12,140.38,13555.86,183.88,-,11-27-2017,12/2017,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,100.42684812867306,2678.1399999999994,2.9
12147,DRIVE0201700003,"=""6244466""",12/01/2017,12-31-2017,SC,09/2013,17842.49,72,06/2020,0.18,1,1,-,11/2013,True,2,2,0,DODGE,Charger-V6,2,2011,1,15750.0,98,Bureau,480,3,3,0,0.06603084,TX,-,31,False,1,14289.11,2893.49,0.18,0.0,0.04,-,-,2552.8,115.8348,291.1152,0.0,0.0,406.95,0.0,0.0,0.0,0.0,-,08-28-2017,12/2017,4,118,SC,-,False,-,-,-,-,-,14289.11,6831.00,-,0,True,6831.00,113.2856507936508,3553.380000000001,4.0
12203,DRIVE0201700003,"=""6553115""",12/01/2017,12-31-2017,SC,01/2014,12805.19,48,12/2018,0.2532,1,1,-,02/2014,True,1,2,0,DODGE,Charger-V6,2,2008,1,10400.0,98,Bureau,538,3,3,0,0.17092076,TX,-,13,False,1,0.0,2109.65,0.0,0.0,0.04,-,-,1045.12,13.201,413.669,0.0,0.0,426.87,0.0,0.0,0.0,0.0,-,09-21-2017,11/2017,4,69,SC,-,False,-,-,-,-,-,0.00,-149.94,-,0,True,-185.00,123.12682692307692,12805.19,4.0
12403,DRIVE0201700003,"=""6609597""",12/01/2017,12-31-2017,SC,02/2014,23511.0,72,04/2020,0.18,1,1,-,03/2014,True,1,2,0,TOYOTA,Corolla,1,2014,1,22112.33,98,Bureau,-,2,2,0,0.12005778,MS,-,29,False,1,16835.83,4085.49,0.18,0.0,0.04,-,-,0.0,174.8038,361.4262,0.0,0.0,536.23,0.0,0.0,0.0,0.0,-,09-14-2017,12/2017,4,120,SC,-,False,-,-,-,-,-,16835.83,0.00,-,0,False,-,106.32529453024624,6675.169999999998,4.8
12414,DRIVE0201700003,"=""6556533""",12/01/2017,12-31-2017,SC,01/2014,8966.04,48,03/2018,0.2165,1,1,-,03/2014,True,2,2,0,CHRYSLER,Sebring-4 Cyl.,2,2007,1,8350.0,98,Bureau,653,2,2,1,0.07132797,IL,-,4,True,1,801.08,0.0,0.2165,0.2165,0.04,-,-,0.0,11.9921,268.7879,0.0,0.0,280.78,811.36,10.28,801.08,0.0,-,12-12-2017,12/2017,1,0,SC,-,False,-,-,-,-,-,-,-,3,0,False,-,107.37772455089822,8164.960000000001,4.9
12426,DRIVE0201700003,"=""6646532""",12/01/2017,12-31-2017,SC,02/2014,13121.0,72,05/2020,0.24,1,1,-,04/2014,True,2,2,0,DODGE,AVENGER,2,2013,1,15000.0,98,Bureau,459,3,2,0,0.14206768,MD,-,30,False,1,10449.03,2935.14,0.24,0.0,0.04,-,-,3708.8,145.2031,200.2269,0.0,0.0,345.43,0.0,0.0,0.0,0.0,-,09-17-2017,12/2017,4,120,SC,-,False,-,-,-,-,-,10449.03,4279.50,-,0,True,4279.50,87.47333333333333,2671.9699999999993,4.1
12502,DRIVE0201700003,"=""6617719""",12/01/2017,12-31-2017,SC,02/2014,13638.74,72,02/2021,0.1823,1,1,-,03/2014,True,1,2,0,TOYOTA,Yaris-4 Cyl.,2,2012,1,11475.0,98,Bureau,435,2,2,0,0.09850625,FL,-,39,False,1,3660.2,515.13,0.1823,0.1823,0.04,-,-,0.0,103.0447,209.8053,3660.2,0.0,312.85,0.0,0.0,0.0,0.0,-,08-18-2017,12/2017,3,0,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,118.85612200435729,9978.54,3.9
12548,DRIVE0201700003,"=""6696603""",12/01/2017,12-31-2017,SC,03/2014,12178.0,48,10/2018,0.2316,1,1,-,04/2014,True,1,2,0,Mercedes-Benz,E-Class,2,2006,1,11117.0,98,Bureau,528,3,3,0,0.07185859,CA,-,11,False,1,0.0,2687.0,0.0,0.0,0.04,-,-,1502.0,28.8118,362.5782,0.0,0.0,391.39,0.0,0.0,0.0,0.0,-,09-02-2017,11/2017,4,143,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,True,0.00,109.54394171089324,12178.0,4.5
12619,DRIVE0201700003,"=""6703790""",12/01/2017,12-31-2017,SC,02/2014,17497.0,72,12/2020,0.2179,1,1,-,04/2014,True,2,2,0,Jeep,Patriot,2,2013,3,12923.0,3,Bureau,553,2,2,0,0.1261,AZ,-,37,False,1,16473.27,3693.53,0.2179,0.0,0.04,-,-,582.16,170.7923,266.6577,0.0,0.0,437.45,0.0,0.0,0.0,0.0,-,08-24-2017,12/2017,4,108,SC,-,False,-,-,-,-,-,16473.27,3196.00,-,0,True,3196.00,135.39425829915655,1023.7299999999996,4.7
